cell_id,group,color
oaknhmgb-1,anterior forebrain,#CF8EB1
oagkgifm-1,anterior forebrain,#CF8EB1
nlhkaieo-1,anterior forebrain,#CF8EB1
oagmmhlc-1,anterior forebrain,#CF8EB1
ocgkngjj-1,anterior forebrain,#CF8EB1
ocedfbgg-1,anterior forebrain,#CF8EB1
nllgfhfd-1,anterior forebrain,#CF8EB1
ocgfapbb-1,anterior forebrain,#CF8EB1
nlmemeld-1,anterior forebrain,#CF8EB1
nlnfpgdi-1,anterior forebrain,#CF8EB1
nlgjobdf-1,anterior forebrain,#CF8EB1
nlglfkec-1,anterior forebrain,#CF8EB1
oahaajko-1,anterior forebrain,#CF8EB1
oahcgjol-1,anterior forebrain,#CF8EB1
oaggdpej-1,anterior forebrain,#CF8EB1
oahallld-1,anterior forebrain,#CF8EB1
oaghdppk-1,anterior forebrain,#CF8EB1
oagmleon-1,anterior forebrain,#CF8EB1
oagjdjco-1,anterior forebrain,#CF8EB1
oagkaafp-1,anterior forebrain,#CF8EB1
nliambmf-1,anterior forebrain,#CF8EB1
nlhnnena-1,anterior forebrain,#CF8EB1
nlhihfno-1,anterior forebrain,#CF8EB1
nllgeaio-1,anterior forebrain,#CF8EB1
nllfphkg-1,anterior forebrain,#CF8EB1
ocgalokb-1,anterior forebrain,#CF8EB1
nlmmjche-1,anterior forebrain,#CF8EB1
nlmbdahm-1,anterior forebrain,#CF8EB1
nlmafhnl-1,anterior forebrain,#CF8EB1
nllpdbjd-1,anterior forebrain,#CF8EB1
nlmapbko-1,anterior forebrain,#CF8EB1
oaknlmdi-1,anterior forebrain,#CF8EB1
nlmpjhng-1,anterior forebrain,#CF8EB1
nlkbnidb-1,anterior forebrain,#CF8EB1
oalpkchf-1,anterior forebrain,#CF8EB1
oalkggml-1,anterior forebrain,#CF8EB1
nlkcldjl-1,anterior forebrain,#CF8EB1
nlifiagb-1,anterior forebrain,#CF8EB1
nlifbcgk-1,anterior forebrain,#CF8EB1
oalkpkdb-1,anterior forebrain,#CF8EB1
nlgimnea-1,anterior forebrain,#CF8EB1
oalehcag-1,anterior forebrain,#CF8EB1
nljbloai-1,anterior forebrain,#CF8EB1
oalecmpm-1,anterior forebrain,#CF8EB1
nlincjip-1,anterior forebrain,#CF8EB1
nlhkdcca-1,anterior forebrain,#CF8EB1
oamdhchk-1,anterior forebrain,#CF8EB1
oamckmam-1,anterior forebrain,#CF8EB1
oamdehlp-1,anterior forebrain,#CF8EB1
nlghokcn-1,anterior forebrain,#CF8EB1
oamdcgap-1,anterior forebrain,#CF8EB1
nlggfahb-1,anterior forebrain,#CF8EB1
nlmjigkf-1,anterior forebrain,#CF8EB1
nlmicdjh-1,anterior forebrain,#CF8EB1
nlghmelf-1,anterior forebrain,#CF8EB1
oameflib-1,anterior forebrain,#CF8EB1
oamddcon-1,anterior forebrain,#CF8EB1
oamckola-1,anterior forebrain,#CF8EB1
oaldicab-1,anterior forebrain,#CF8EB1
oamadeoi-1,anterior forebrain,#CF8EB1
oalblmkb-1,anterior forebrain,#CF8EB1
oalahicn-1,anterior forebrain,#CF8EB1
nlifjbgc-1,anterior forebrain,#CF8EB1
nljibokg-1,anterior forebrain,#CF8EB1
nliofjhh-1,anterior forebrain,#CF8EB1
oalhpeoh-1,anterior forebrain,#CF8EB1
nliikldc-1,anterior forebrain,#CF8EB1
oalfoooa-1,anterior forebrain,#CF8EB1
nljkjljf-1,anterior forebrain,#CF8EB1
nlhainbo-1,anterior forebrain,#CF8EB1
oalgnnfk-1,anterior forebrain,#CF8EB1
oammamba-1,anterior forebrain,#CF8EB1
nlhdhkde-1,anterior forebrain,#CF8EB1
nlmohfia-1,anterior forebrain,#CF8EB1
nlhgkeec-1,anterior forebrain,#CF8EB1
nlhejglh-1,anterior forebrain,#CF8EB1
oamggida-1,anterior forebrain,#CF8EB1
nlhifgaa-1,anterior forebrain,#CF8EB1
oamhmopm-1,anterior forebrain,#CF8EB1
oamfekik-1,anterior forebrain,#CF8EB1
oamkngjc-1,anterior forebrain,#CF8EB1
oalpcenj-1,anterior forebrain,#CF8EB1
nlmepbpk-1,anterior forebrain,#CF8EB1
nlmgjljo-1,anterior forebrain,#CF8EB1
nlmhooja-1,anterior forebrain,#CF8EB1
nlmhpmhf-1,anterior forebrain,#CF8EB1
nlmkdocf-1,anterior forebrain,#CF8EB1
ocgclmbj-1,anterior forebrain,#CF8EB1
nlmkigdm-1,anterior forebrain,#CF8EB1
nlmhmibc-1,anterior forebrain,#CF8EB1
nlnfbkcm-1,anterior forebrain,#CF8EB1
nlmmgdkd-1,anterior forebrain,#CF8EB1
oapjbiod-1,anterior forebrain,#CF8EB1
oalaciln-1,anterior forebrain,#CF8EB1
oalbhpja-1,anterior forebrain,#CF8EB1
nlhcojlm-1,anterior forebrain,#CF8EB1
nlnfkaah-1,anterior forebrain,#CF8EB1
obanffdl-1,anterior forebrain,#CF8EB1
nlgnipan-1,anterior forebrain,#CF8EB1
nliocpbp-1,anterior forebrain,#CF8EB1
nljjnbei-1,anterior forebrain,#CF8EB1
nlingpci-1,anterior forebrain,#CF8EB1
nclcldbh-1,anterior forebrain,#CF8EB1
ncobjepl-1,anterior forebrain,#CF8EB1
ndadipgc-1,anterior forebrain,#CF8EB1
ncpjfhim-1,anterior forebrain,#CF8EB1
ncpmjjpi-1,anterior forebrain,#CF8EB1
ncpkehfh-1,anterior forebrain,#CF8EB1
ncnlinaa-1,anterior forebrain,#CF8EB1
ncplebon-1,anterior forebrain,#CF8EB1
ndbpgblh-1,anterior forebrain,#CF8EB1
ndbklihc-1,anterior forebrain,#CF8EB1
ndcbdlkc-1,anterior forebrain,#CF8EB1
ndcaggji-1,anterior forebrain,#CF8EB1
ndcbefkp-1,anterior forebrain,#CF8EB1
ndcdnooj-1,anterior forebrain,#CF8EB1
ndadajef-1,anterior forebrain,#CF8EB1
ndaeknad-1,anterior forebrain,#CF8EB1
ndaejceb-1,anterior forebrain,#CF8EB1
ndacmkho-1,anterior forebrain,#CF8EB1
ncpnnjmo-1,anterior forebrain,#CF8EB1
ncpokdok-1,anterior forebrain,#CF8EB1
ndabfgah-1,anterior forebrain,#CF8EB1
ncpnpfeo-1,anterior forebrain,#CF8EB1
ndabdjij-1,anterior forebrain,#CF8EB1
ncnfpaaa-1,anterior forebrain,#CF8EB1
ncmpgcnn-1,anterior forebrain,#CF8EB1
ncnecnpe-1,anterior forebrain,#CF8EB1
ncngiijl-1,anterior forebrain,#CF8EB1
ncneldpg-1,anterior forebrain,#CF8EB1
ncnhjokl-1,anterior forebrain,#CF8EB1
ncngablp-1,anterior forebrain,#CF8EB1
ndblgdee-1,anterior forebrain,#CF8EB1
ndbliodk-1,anterior forebrain,#CF8EB1
ndcienen-1,anterior forebrain,#CF8EB1
ndblidjf-1,anterior forebrain,#CF8EB1
ncpdalaa-1,anterior forebrain,#CF8EB1
ndchgpca-1,anterior forebrain,#CF8EB1
ndcgfdib-1,anterior forebrain,#CF8EB1
ndcfnmbp-1,anterior forebrain,#CF8EB1
ncphiahd-1,anterior forebrain,#CF8EB1
ncpfpjmh-1,anterior forebrain,#CF8EB1
ncpheacj-1,anterior forebrain,#CF8EB1
ncmijahc-1,anterior forebrain,#CF8EB1
ncmnoabb-1,anterior forebrain,#CF8EB1
ncloebhp-1,anterior forebrain,#CF8EB1
ncmjhapf-1,anterior forebrain,#CF8EB1
nclnpnhn-1,anterior forebrain,#CF8EB1
ncmjgaoa-1,anterior forebrain,#CF8EB1
nclcbbce-1,anterior forebrain,#CF8EB1
nclibplp-1,anterior forebrain,#CF8EB1
ncmippek-1,anterior forebrain,#CF8EB1
nclcppjf-1,anterior forebrain,#CF8EB1
nclaokha-1,anterior forebrain,#CF8EB1
nclcoeco-1,anterior forebrain,#CF8EB1
ncjhjmko-1,anterior forebrain,#CF8EB1
ncjhbfod-1,anterior forebrain,#CF8EB1
ncjgblil-1,anterior forebrain,#CF8EB1
ncmadnli-1,anterior forebrain,#CF8EB1
ncmmaofl-1,anterior forebrain,#CF8EB1
ncllokja-1,anterior forebrain,#CF8EB1
ncmalnbl-1,anterior forebrain,#CF8EB1
ncmoaonn-1,anterior forebrain,#CF8EB1
ncifiale-1,anterior forebrain,#CF8EB1
ncigeimn-1,anterior forebrain,#CF8EB1
ncifgkfb-1,anterior forebrain,#CF8EB1
ncmifdce-1,anterior forebrain,#CF8EB1
ncmbjcbh-1,anterior forebrain,#CF8EB1
ncljjeeh-1,anterior forebrain,#CF8EB1
nclflmid-1,anterior forebrain,#CF8EB1
nckokdka-1,anterior forebrain,#CF8EB1
nclgnhei-1,anterior forebrain,#CF8EB1
ncmeelei-1,anterior forebrain,#CF8EB1
nckomfgb-1,anterior forebrain,#CF8EB1
ncmjffab-1,anterior forebrain,#CF8EB1
ncmdieif-1,anterior forebrain,#CF8EB1
nckbjlde-1,anterior forebrain,#CF8EB1
nckeleam-1,anterior forebrain,#CF8EB1
nckbdofc-1,anterior forebrain,#CF8EB1
nckanami-1,anterior forebrain,#CF8EB1
ncinioic-1,anterior forebrain,#CF8EB1
ncifogjk-1,anterior forebrain,#CF8EB1
ncfkhhll-1,anterior forebrain,#CF8EB1
ndpggojd-1,anterior forebrain,#CF8EB1
nckkdohc-1,anterior forebrain,#CF8EB1
nchimoib-1,anterior forebrain,#CF8EB1
ncffbehg-1,anterior forebrain,#CF8EB1
nckkjoeo-1,anterior forebrain,#CF8EB1
ndoplpnd-1,anterior forebrain,#CF8EB1
ofbpdbca-1,anterior forebrain,#CF8EB1
ofbpknfn-1,anterior forebrain,#CF8EB1
ncnjbmgj-1,anterior forebrain,#CF8EB1
ofckjgdo-1,anterior forebrain,#CF8EB1
ofbldfcm-1,anterior forebrain,#CF8EB1
ncfdfohi-1,anterior forebrain,#CF8EB1
ndopgkca-1,anterior forebrain,#CF8EB1
ofchdlod-1,anterior forebrain,#CF8EB1
ndpjlkgk-1,anterior forebrain,#CF8EB1
ncfmfcpb-1,anterior forebrain,#CF8EB1
ncfmofga-1,anterior forebrain,#CF8EB1
ncfiokod-1,anterior forebrain,#CF8EB1
ncflegfh-1,anterior forebrain,#CF8EB1
nckkpjdi-1,anterior forebrain,#CF8EB1
ncfijmbi-1,anterior forebrain,#CF8EB1
ncfgiphh-1,anterior forebrain,#CF8EB1
ncknppbc-1,anterior forebrain,#CF8EB1
ncfdagkc-1,anterior forebrain,#CF8EB1
ndneekpf-1,anterior forebrain,#CF8EB1
ndpfjkkp-1,anterior forebrain,#CF8EB1
ndhkbonm-1,anterior forebrain,#CF8EB1
ndhgmgdm-1,anterior forebrain,#CF8EB1
ndpbapeg-1,anterior forebrain,#CF8EB1
ndjpnefd-1,anterior forebrain,#CF8EB1
ndhmmoom-1,anterior forebrain,#CF8EB1
ndpclhbj-1,anterior forebrain,#CF8EB1
ndpaogff-1,anterior forebrain,#CF8EB1
ndjaiokf-1,anterior forebrain,#CF8EB1
ndoonkmd-1,anterior forebrain,#CF8EB1
ndhebplf-1,anterior forebrain,#CF8EB1
ndjjkenj-1,anterior forebrain,#CF8EB1
ndpgidbp-1,anterior forebrain,#CF8EB1
nchjhmcp-1,anterior forebrain,#CF8EB1
ndonmpnn-1,anterior forebrain,#CF8EB1
nchlbdoa-1,anterior forebrain,#CF8EB1
nchcfbai-1,anterior forebrain,#CF8EB1
ndomhjck-1,anterior forebrain,#CF8EB1
ndpiedil-1,anterior forebrain,#CF8EB1
nchgdfjk-1,anterior forebrain,#CF8EB1
nchfgbon-1,anterior forebrain,#CF8EB1
nchcffge-1,anterior forebrain,#CF8EB1
ndpfbbba-1,anterior forebrain,#CF8EB1
ncephnoi-1,anterior forebrain,#CF8EB1
nckgmefd-1,anterior forebrain,#CF8EB1
ncganaoa-1,anterior forebrain,#CF8EB1
ncgepdmm-1,anterior forebrain,#CF8EB1
ncgfjfem-1,anterior forebrain,#CF8EB1
ncfccedg-1,anterior forebrain,#CF8EB1
nciliicb-1,anterior forebrain,#CF8EB1
ncijhgcl-1,anterior forebrain,#CF8EB1
ncimomck-1,anterior forebrain,#CF8EB1
ncfbipoc-1,anterior forebrain,#CF8EB1
ncfapnck-1,anterior forebrain,#CF8EB1
nbpclokd-1,anterior forebrain,#CF8EB1
ncemlfje-1,anterior forebrain,#CF8EB1
ncennkfb-1,anterior forebrain,#CF8EB1
ncgoiacb-1,anterior forebrain,#CF8EB1
nchpcobg-1,anterior forebrain,#CF8EB1
ncgfjflk-1,anterior forebrain,#CF8EB1
ndokoahi-1,anterior forebrain,#CF8EB1
ndpkehdm-1,anterior forebrain,#CF8EB1
ndonnicj-1,anterior forebrain,#CF8EB1
ndpgngff-1,anterior forebrain,#CF8EB1
nchjcdbn-1,anterior forebrain,#CF8EB1
nchnkkln-1,anterior forebrain,#CF8EB1
ndomkpig-1,anterior forebrain,#CF8EB1
ncenfppc-1,anterior forebrain,#CF8EB1
nchadaja-1,anterior forebrain,#CF8EB1
nbpoghhe-1,anterior forebrain,#CF8EB1
ncepmcci-1,anterior forebrain,#CF8EB1
nchbpppa-1,anterior forebrain,#CF8EB1
nchmlogi-1,anterior forebrain,#CF8EB1
ncibedge-1,anterior forebrain,#CF8EB1
nciaikbc-1,anterior forebrain,#CF8EB1
nchanjjc-1,anterior forebrain,#CF8EB1
ncjjpdnf-1,anterior forebrain,#CF8EB1
nckhlfpd-1,anterior forebrain,#CF8EB1
ncehedcc-1,anterior forebrain,#CF8EB1
kojdahlf-1,anterior forebrain,#CF8EB1
nbobpihh-1,anterior forebrain,#CF8EB1
ncaggoeh-1,anterior forebrain,#CF8EB1
ncgnnjad-1,anterior forebrain,#CF8EB1
ndibkjmi-1,anterior forebrain,#CF8EB1
ndhmoflj-1,anterior forebrain,#CF8EB1
ndnfgdpm-1,anterior forebrain,#CF8EB1
ndhmelaf-1,anterior forebrain,#CF8EB1
ndhgepno-1,anterior forebrain,#CF8EB1
ndhomblp-1,anterior forebrain,#CF8EB1
ndjofdlj-1,anterior forebrain,#CF8EB1
ndjblgln-1,anterior forebrain,#CF8EB1
ndhicbhk-1,anterior forebrain,#CF8EB1
ndjofedf-1,anterior forebrain,#CF8EB1
ndmikdkd-1,anterior forebrain,#CF8EB1
ncafgfeg-1,anterior forebrain,#CF8EB1
ndmjiple-1,anterior forebrain,#CF8EB1
ndmkapie-1,anterior forebrain,#CF8EB1
ndocbdno-1,anterior forebrain,#CF8EB1
ndmicjgd-1,anterior forebrain,#CF8EB1
ndmkpeip-1,anterior forebrain,#CF8EB1
ndodbbip-1,anterior forebrain,#CF8EB1
ndodiljn-1,anterior forebrain,#CF8EB1
ndhlhgpp-1,anterior forebrain,#CF8EB1
ndifinpb-1,anterior forebrain,#CF8EB1
ndjpdmjh-1,anterior forebrain,#CF8EB1
ndjkdfla-1,anterior forebrain,#CF8EB1
ndikglmp-1,anterior forebrain,#CF8EB1
ndhienla-1,anterior forebrain,#CF8EB1
ndhmagcb-1,anterior forebrain,#CF8EB1
ndhjebjb-1,anterior forebrain,#CF8EB1
ncaijagn-1,anterior forebrain,#CF8EB1
ndnbleic-1,anterior forebrain,#CF8EB1
ndhdojlj-1,anterior forebrain,#CF8EB1
ndneehik-1,anterior forebrain,#CF8EB1
ndmfcngl-1,anterior forebrain,#CF8EB1
ndhejani-1,anterior forebrain,#CF8EB1
ndocjnap-1,anterior forebrain,#CF8EB1
ndodadoa-1,anterior forebrain,#CF8EB1
ndmiebcp-1,anterior forebrain,#CF8EB1
ndmmokdf-1,anterior forebrain,#CF8EB1
ndmnclcd-1,anterior forebrain,#CF8EB1
ndokjhgl-1,anterior forebrain,#CF8EB1
ndidlllo-1,anterior forebrain,#CF8EB1
ndilbjfp-1,anterior forebrain,#CF8EB1
ndikgjhl-1,anterior forebrain,#CF8EB1
ndoekomf-1,anterior forebrain,#CF8EB1
ndogednp-1,anterior forebrain,#CF8EB1
ndoccodl-1,anterior forebrain,#CF8EB1
ndmhdell-1,anterior forebrain,#CF8EB1
ndoegkmd-1,anterior forebrain,#CF8EB1
ndndahdh-1,anterior forebrain,#CF8EB1
ndnddame-1,anterior forebrain,#CF8EB1
ndnjkbnn-1,anterior forebrain,#CF8EB1
ndnpapba-1,anterior forebrain,#CF8EB1
ndnohjen-1,anterior forebrain,#CF8EB1
ndnopagl-1,anterior forebrain,#CF8EB1
ndkkgona-1,anterior forebrain,#CF8EB1
ndkpnoci-1,anterior forebrain,#CF8EB1
ndkngdcj-1,anterior forebrain,#CF8EB1
ndnaodoh-1,anterior forebrain,#CF8EB1
ndmgfbbp-1,anterior forebrain,#CF8EB1
ndoalmpp-1,anterior forebrain,#CF8EB1
ndoanbmb-1,anterior forebrain,#CF8EB1
ndojkcoj-1,anterior forebrain,#CF8EB1
ndnhbplb-1,anterior forebrain,#CF8EB1
ndniopff-1,anterior forebrain,#CF8EB1
ndkfjaog-1,anterior forebrain,#CF8EB1
ndkidiic-1,anterior forebrain,#CF8EB1
ndkkifpd-1,anterior forebrain,#CF8EB1
ndmlpflm-1,anterior forebrain,#CF8EB1
ncagaaip-1,anterior forebrain,#CF8EB1
ncadnkin-1,anterior forebrain,#CF8EB1
ncaacoon-1,anterior forebrain,#CF8EB1
ndmohlbk-1,anterior forebrain,#CF8EB1
ncacambg-1,anterior forebrain,#CF8EB1
ndlfgkid-1,anterior forebrain,#CF8EB1
lakkpgpi-1,anterior forebrain,#CF8EB1
koplinfl-1,anterior forebrain,#CF8EB1
lcimbbai-1,anterior forebrain,#CF8EB1
lcfmlppf-1,anterior forebrain,#CF8EB1
lanbghpj-1,anterior forebrain,#CF8EB1
lcchndfd-1,anterior forebrain,#CF8EB1
lcehinih-1,anterior forebrain,#CF8EB1
knpgblao-1,anterior forebrain,#CF8EB1
knphcoci-1,anterior forebrain,#CF8EB1
kollcjdo-1,anterior forebrain,#CF8EB1
kolnabal-1,anterior forebrain,#CF8EB1
kolhdiin-1,anterior forebrain,#CF8EB1
lcchbjlh-1,anterior forebrain,#CF8EB1
komhapjb-1,anterior forebrain,#CF8EB1
komhoagg-1,anterior forebrain,#CF8EB1
kolcjbkh-1,anterior forebrain,#CF8EB1
komdkalk-1,anterior forebrain,#CF8EB1
koploacc-1,anterior forebrain,#CF8EB1
lcehkbfn-1,anterior forebrain,#CF8EB1
lcegflje-1,anterior forebrain,#CF8EB1
kobhjpnb-1,anterior forebrain,#CF8EB1
knpcecoe-1,anterior forebrain,#CF8EB1
knpdnfie-1,anterior forebrain,#CF8EB1
knphcfje-1,anterior forebrain,#CF8EB1
lcehllpm-1,anterior forebrain,#CF8EB1
knpbopaf-1,anterior forebrain,#CF8EB1
knpkcggd-1,anterior forebrain,#CF8EB1
lcekhkbp-1,anterior forebrain,#CF8EB1
lcepecep-1,anterior forebrain,#CF8EB1
lceflend-1,anterior forebrain,#CF8EB1
lceffbmk-1,anterior forebrain,#CF8EB1
lcemmfoh-1,anterior forebrain,#CF8EB1
lcelggam-1,anterior forebrain,#CF8EB1
lceoehle-1,anterior forebrain,#CF8EB1
lcecamhd-1,anterior forebrain,#CF8EB1
kpafdfeg-1,anterior forebrain,#CF8EB1
lcejcipc-1,anterior forebrain,#CF8EB1
lcciacnc-1,anterior forebrain,#CF8EB1
lcgocjcc-1,anterior forebrain,#CF8EB1
lcipmiff-1,anterior forebrain,#CF8EB1
lciolekg-1,anterior forebrain,#CF8EB1
lcfmjocm-1,anterior forebrain,#CF8EB1
lchocafa-1,anterior forebrain,#CF8EB1
lcdeokpl-1,anterior forebrain,#CF8EB1
lciaaple-1,anterior forebrain,#CF8EB1
lchpjgbf-1,anterior forebrain,#CF8EB1
lcfgnfol-1,anterior forebrain,#CF8EB1
lcfnenco-1,anterior forebrain,#CF8EB1
lchnaphk-1,anterior forebrain,#CF8EB1
lchphohp-1,anterior forebrain,#CF8EB1
lchknkdp-1,anterior forebrain,#CF8EB1
lampbgdk-1,anterior forebrain,#CF8EB1
lamnpmoh-1,anterior forebrain,#CF8EB1
lakjkhlh-1,anterior forebrain,#CF8EB1
lamojhdg-1,anterior forebrain,#CF8EB1
lakllfnk-1,anterior forebrain,#CF8EB1
lakmjklj-1,anterior forebrain,#CF8EB1
lchahcam-1,anterior forebrain,#CF8EB1
lcjaenld-1,anterior forebrain,#CF8EB1
lcdfmkhb-1,anterior forebrain,#CF8EB1
lchjejce-1,anterior forebrain,#CF8EB1
lchiljaf-1,anterior forebrain,#CF8EB1
lchibenn-1,anterior forebrain,#CF8EB1
lcfoipbc-1,anterior forebrain,#CF8EB1
lcfnpiam-1,anterior forebrain,#CF8EB1
lcjampol-1,anterior forebrain,#CF8EB1
lcjgcjed-1,anterior forebrain,#CF8EB1
lcdeghkn-1,anterior forebrain,#CF8EB1
lcfgmleb-1,anterior forebrain,#CF8EB1
lciphdcj-1,anterior forebrain,#CF8EB1
lcfiedko-1,anterior forebrain,#CF8EB1
lchbmngj-1,anterior forebrain,#CF8EB1
lcjdpeim-1,anterior forebrain,#CF8EB1
lakldokn-1,anterior forebrain,#CF8EB1
koambnbo-1,anterior forebrain,#CF8EB1
lcfblcmj-1,anterior forebrain,#CF8EB1
kobigbel-1,anterior forebrain,#CF8EB1
kobiahac-1,anterior forebrain,#CF8EB1
knpagkpi-1,anterior forebrain,#CF8EB1
knomhclk-1,anterior forebrain,#CF8EB1
koafkoha-1,anterior forebrain,#CF8EB1
koaigblb-1,anterior forebrain,#CF8EB1
koahbolo-1,anterior forebrain,#CF8EB1
koajcodo-1,anterior forebrain,#CF8EB1
knojjnph-1,anterior forebrain,#CF8EB1
lbojmbcj-1,anterior forebrain,#CF8EB1
lbojddal-1,anterior forebrain,#CF8EB1
knoidbpl-1,anterior forebrain,#CF8EB1
lboiklpb-1,anterior forebrain,#CF8EB1
knoiafen-1,anterior forebrain,#CF8EB1
lcagioee-1,anterior forebrain,#CF8EB1
lcaielmm-1,anterior forebrain,#CF8EB1
lbomljii-1,anterior forebrain,#CF8EB1
lbobleam-1,anterior forebrain,#CF8EB1
lbophicb-1,anterior forebrain,#CF8EB1
lboodlfe-1,anterior forebrain,#CF8EB1
lbodajdg-1,anterior forebrain,#CF8EB1
lbonoalp-1,anterior forebrain,#CF8EB1
lbohabhm-1,anterior forebrain,#CF8EB1
lbpfkppj-1,anterior forebrain,#CF8EB1
lboppdek-1,anterior forebrain,#CF8EB1
lbomlcjk-1,anterior forebrain,#CF8EB1
knomehfc-1,anterior forebrain,#CF8EB1
lcfblpid-1,anterior forebrain,#CF8EB1
lcfbeoaa-1,anterior forebrain,#CF8EB1
lcaikhij-1,anterior forebrain,#CF8EB1
lcdlpkhg-1,anterior forebrain,#CF8EB1
lbppepbh-1,anterior forebrain,#CF8EB1
lcbmhkpp-1,anterior forebrain,#CF8EB1
lcdifmmf-1,anterior forebrain,#CF8EB1
lcahcakp-1,anterior forebrain,#CF8EB1
lcdjnanp-1,anterior forebrain,#CF8EB1
lcfajcdi-1,anterior forebrain,#CF8EB1
lcaghpgl-1,anterior forebrain,#CF8EB1
lcajaene-1,anterior forebrain,#CF8EB1
lcbinjhc-1,anterior forebrain,#CF8EB1
lcfbfdhp-1,anterior forebrain,#CF8EB1
lcbiipcm-1,anterior forebrain,#CF8EB1
lbofdabd-1,anterior forebrain,#CF8EB1
knojknne-1,anterior forebrain,#CF8EB1
lbpgmfcf-1,anterior forebrain,#CF8EB1
lcbjgacj-1,anterior forebrain,#CF8EB1
lcaaegbj-1,anterior forebrain,#CF8EB1
lbnpnhib-1,anterior forebrain,#CF8EB1
lcafeldg-1,anterior forebrain,#CF8EB1
lcblajmd-1,anterior forebrain,#CF8EB1
lcaflfff-1,anterior forebrain,#CF8EB1
lckoapcf-1,anterior forebrain,#CF8EB1
lalpfjcm-1,anterior forebrain,#CF8EB1
lcikcpnp-1,anterior forebrain,#CF8EB1
lcigldng-1,anterior forebrain,#CF8EB1
lchfbahk-1,anterior forebrain,#CF8EB1
lciagoed-1,anterior forebrain,#CF8EB1
lciecpjb-1,anterior forebrain,#CF8EB1
lcdchfdi-1,anterior forebrain,#CF8EB1
lchgmjin-1,anterior forebrain,#CF8EB1
lcgaehnn-1,anterior forebrain,#CF8EB1
lccgnjcj-1,anterior forebrain,#CF8EB1
lchhpbin-1,anterior forebrain,#CF8EB1
lciddkha-1,anterior forebrain,#CF8EB1
lciajfeh-1,anterior forebrain,#CF8EB1
lchfjblp-1,anterior forebrain,#CF8EB1
lcfnendm-1,anterior forebrain,#CF8EB1
lamlpaab-1,anterior forebrain,#CF8EB1
lamchcjk-1,anterior forebrain,#CF8EB1
lamhpgcj-1,anterior forebrain,#CF8EB1
lamcegel-1,anterior forebrain,#CF8EB1
lcgpoioi-1,anterior forebrain,#CF8EB1
lchchnbl-1,anterior forebrain,#CF8EB1
lcijadak-1,anterior forebrain,#CF8EB1
lcijjnoo-1,anterior forebrain,#CF8EB1
lcikhahh-1,anterior forebrain,#CF8EB1
lcmchebg-1,anterior forebrain,#CF8EB1
lclnpoef-1,anterior forebrain,#CF8EB1
lcklipfn-1,anterior forebrain,#CF8EB1
lcgbmkmn-1,anterior forebrain,#CF8EB1
lcgdhpmj-1,anterior forebrain,#CF8EB1
lcklnghn-1,anterior forebrain,#CF8EB1
lcckhhom-1,anterior forebrain,#CF8EB1
lccndfap-1,anterior forebrain,#CF8EB1
lchdpmlh-1,anterior forebrain,#CF8EB1
lckbcibb-1,anterior forebrain,#CF8EB1
lckdnihe-1,anterior forebrain,#CF8EB1
lcjplahg-1,anterior forebrain,#CF8EB1
laofgelk-1,anterior forebrain,#CF8EB1
laofonbi-1,anterior forebrain,#CF8EB1
lambjiic-1,anterior forebrain,#CF8EB1
lalphfen-1,anterior forebrain,#CF8EB1
lchdaigk-1,anterior forebrain,#CF8EB1
lamnpgha-1,anterior forebrain,#CF8EB1
lcgkjnfg-1,anterior forebrain,#CF8EB1
lcmbcoei-1,anterior forebrain,#CF8EB1
lakdbfgo-1,anterior forebrain,#CF8EB1
lapggnff-1,anterior forebrain,#CF8EB1
lapdiflb-1,anterior forebrain,#CF8EB1
lapgjijd-1,anterior forebrain,#CF8EB1
lapdldbm-1,anterior forebrain,#CF8EB1
lamgbhhg-1,anterior forebrain,#CF8EB1
lamnenad-1,anterior forebrain,#CF8EB1
lamnpanp-1,anterior forebrain,#CF8EB1
lapaaeje-1,anterior forebrain,#CF8EB1
lapbcdpa-1,anterior forebrain,#CF8EB1
lajogkoo-1,anterior forebrain,#CF8EB1
lapehpal-1,anterior forebrain,#CF8EB1
lbcjbpka-1,anterior forebrain,#CF8EB1
laplchen-1,anterior forebrain,#CF8EB1
lbccppcm-1,anterior forebrain,#CF8EB1
lbbippla-1,anterior forebrain,#CF8EB1
lbbcclfj-1,anterior forebrain,#CF8EB1
lapibohn-1,anterior forebrain,#CF8EB1
laofgmkm-1,anterior forebrain,#CF8EB1
lapjkabp-1,anterior forebrain,#CF8EB1
laoepeof-1,anterior forebrain,#CF8EB1
lamaffpf-1,anterior forebrain,#CF8EB1
lbbamjja-1,anterior forebrain,#CF8EB1
lbdcplko-1,anterior forebrain,#CF8EB1
lbdddpgh-1,anterior forebrain,#CF8EB1
lbcmgclc-1,anterior forebrain,#CF8EB1
lbcichil-1,anterior forebrain,#CF8EB1
lcmghibo-1,anterior forebrain,#CF8EB1
lckogodf-1,anterior forebrain,#CF8EB1
lckajoga-1,anterior forebrain,#CF8EB1
lcbmiebl-1,anterior forebrain,#CF8EB1
lcgdgiik-1,anterior forebrain,#CF8EB1
lcgbnapi-1,anterior forebrain,#CF8EB1
lbpjioho-1,anterior forebrain,#CF8EB1
lbphddhn-1,anterior forebrain,#CF8EB1
lbphheco-1,anterior forebrain,#CF8EB1
lccmdaej-1,anterior forebrain,#CF8EB1
lcfddbmo-1,anterior forebrain,#CF8EB1
