cell_id,group
nhlbmcgm-1,translumenal cells III (posterior-lower)
nhlgedok-1,translumenal cells III (posterior-lower)
nhllgocj-1,translumenal cells III (posterior-lower)
nhlnakoa-1,translumenal cells III (posterior-lower)
nhmcbpjl-1,translumenal cells III (posterior-lower)
nhmedemh-1,translumenal cells III (posterior-lower)
nhmefbfa-1,translumenal cells III (posterior-lower)
nhmfpijj-1,translumenal cells III (posterior-lower)
nhmhacll-1,translumenal cells III (posterior-lower)
nhmiimap-1,translumenal cells III (posterior-lower)
nhmlphoh-1,translumenal cells III (posterior-lower)
nhmmdiig-1,translumenal cells III (posterior-lower)
nhmmedhf-1,translumenal cells III (posterior-lower)
nhmmkble-1,translumenal cells III (posterior-lower)
nhmoocdo-1,translumenal cells III (posterior-lower)
nhnahjoc-1,translumenal cells III (posterior-lower)
nhnbmdmd-1,translumenal cells III (posterior-lower)
nhnegonf-1,translumenal cells III (posterior-lower)
nhnelfho-1,translumenal cells III (posterior-lower)
nhnfbkpm-1,translumenal cells III (posterior-lower)
nhnoiicc-1,translumenal cells III (posterior-lower)
nhoennom-1,translumenal cells III (posterior-lower)
njcnigfj-1,translumenal cells III (posterior-lower)
nkbdlnpk-1,translumenal cells III (posterior-lower)
nkbkiioe-1,translumenal cells III (posterior-lower)
nkbmblkg-1,translumenal cells III (posterior-lower)
nkbmdocp-1,translumenal cells III (posterior-lower)
nkbmhhbe-1,translumenal cells III (posterior-lower)
nkbndomd-1,translumenal cells III (posterior-lower)
nkbnlnaf-1,translumenal cells III (posterior-lower)
nkbogbll-1,translumenal cells III (posterior-lower)
nkccckgl-1,translumenal cells III (posterior-lower)
nkcddmlo-1,translumenal cells III (posterior-lower)
nkcgfjjf-1,translumenal cells III (posterior-lower)
nkcgjlbo-1,translumenal cells III (posterior-lower)
nkddgkbm-1,translumenal cells III (posterior-lower)
nkddllce-1,translumenal cells III (posterior-lower)
nkdfhcok-1,translumenal cells III (posterior-lower)
nkdodbhi-1,translumenal cells III (posterior-lower)
nkdoedpj-1,translumenal cells III (posterior-lower)
nkdomgeo-1,translumenal cells III (posterior-lower)
nkdphnii-1,translumenal cells III (posterior-lower)
nkeboena-1,translumenal cells III (posterior-lower)
nkeeolnk-1,translumenal cells III (posterior-lower)
nkegcfeo-1,translumenal cells III (posterior-lower)
nkehdgkm-1,translumenal cells III (posterior-lower)
nkehfmnl-1,translumenal cells III (posterior-lower)
nkelgdae-1,translumenal cells III (posterior-lower)
nkemijgm-1,translumenal cells III (posterior-lower)
nkmddoof-1,translumenal cells III (posterior-lower)
nkmdnnml-1,translumenal cells III (posterior-lower)
nkmgpnon-1,translumenal cells III (posterior-lower)
nkmkijmh-1,translumenal cells III (posterior-lower)
nlbhljfk-1,translumenal cells III (posterior-lower)
nmgbnmen-1,translumenal cells III (posterior-lower)
nmgbpddk-1,translumenal cells III (posterior-lower)
nmghmcfl-1,translumenal cells III (posterior-lower)
nmhioond-1,translumenal cells III (posterior-lower)
nmjhgfko-1,translumenal cells III (posterior-lower)
nmjjbcne-1,translumenal cells III (posterior-lower)
nmjlbmap-1,translumenal cells III (posterior-lower)
nmjlheka-1,translumenal cells III (posterior-lower)
nmjlkjhn-1,translumenal cells III (posterior-lower)
nmjpondh-1,translumenal cells III (posterior-lower)
nmkagnie-1,translumenal cells III (posterior-lower)
nmkaiclj-1,translumenal cells III (posterior-lower)
nmkbnbkm-1,translumenal cells III (posterior-lower)
nmkdfgbf-1,translumenal cells III (posterior-lower)
nmkdofce-1,translumenal cells III (posterior-lower)
nmkfcekg-1,translumenal cells III (posterior-lower)
nmkhapeh-1,translumenal cells III (posterior-lower)
nmkhlfim-1,translumenal cells III (posterior-lower)
nmklbhea-1,translumenal cells III (posterior-lower)
nmklkdfn-1,translumenal cells III (posterior-lower)
nmkmdibl-1,translumenal cells III (posterior-lower)
nmlhfapa-1,translumenal cells III (posterior-lower)
nmlikioo-1,translumenal cells III (posterior-lower)
nmlligpe-1,translumenal cells III (posterior-lower)
nmlodmaa-1,translumenal cells III (posterior-lower)
nmlofmfd-1,translumenal cells III (posterior-lower)
nnkoihom-1,translumenal cells III (posterior-lower)
nnlcipbp-1,translumenal cells III (posterior-lower)
nnlgibff-1,translumenal cells III (posterior-lower)
nnlhhlhh-1,translumenal cells III (posterior-lower)
nnncnggd-1,translumenal cells III (posterior-lower)
nnndejhn-1,translumenal cells III (posterior-lower)
nnnefmgi-1,translumenal cells III (posterior-lower)
nnngjpij-1,translumenal cells III (posterior-lower)
nnnhjckg-1,translumenal cells III (posterior-lower)
nnniiglf-1,translumenal cells III (posterior-lower)
nnnmdmho-1,translumenal cells III (posterior-lower)
nnnngoge-1,translumenal cells III (posterior-lower)
nnoehbgo-1,translumenal cells III (posterior-lower)
nnogmkng-1,translumenal cells III (posterior-lower)
nnoijmbl-1,translumenal cells III (posterior-lower)
nnolafid-1,translumenal cells III (posterior-lower)
nnombgjf-1,translumenal cells III (posterior-lower)
nnomkadb-1,translumenal cells III (posterior-lower)
nnonboel-1,translumenal cells III (posterior-lower)
nnpackop-1,translumenal cells III (posterior-lower)
nnpafhfd-1,translumenal cells III (posterior-lower)
nnpcgmli-1,translumenal cells III (posterior-lower)
nnphgpbj-1,translumenal cells III (posterior-lower)
nnphkigm-1,translumenal cells III (posterior-lower)
nnpibplo-1,translumenal cells III (posterior-lower)
nocpfgnl-1,translumenal cells III (posterior-lower)
nodbgjjk-1,translumenal cells III (posterior-lower)
nodngdal-1,translumenal cells III (posterior-lower)
noeaehgp-1,translumenal cells III (posterior-lower)
noebpmff-1,translumenal cells III (posterior-lower)
noegpaha-1,translumenal cells III (posterior-lower)
noeimgkk-1,translumenal cells III (posterior-lower)
noeiolhf-1,translumenal cells III (posterior-lower)
noeiondm-1,translumenal cells III (posterior-lower)
noenbjkp-1,translumenal cells III (posterior-lower)
noepmldd-1,translumenal cells III (posterior-lower)
nofeoimh-1,translumenal cells III (posterior-lower)
nofgbkkk-1,translumenal cells III (posterior-lower)
nofghala-1,translumenal cells III (posterior-lower)
nofgpgmp-1,translumenal cells III (posterior-lower)
nogccpag-1,translumenal cells III (posterior-lower)
nogdaaag-1,translumenal cells III (posterior-lower)
nogfdmkf-1,translumenal cells III (posterior-lower)
noghecoc-1,translumenal cells III (posterior-lower)
nogjjgbc-1,translumenal cells III (posterior-lower)
nogopeie-1,translumenal cells III (posterior-lower)
nohafilj-1,translumenal cells III (posterior-lower)
nohapopj-1,translumenal cells III (posterior-lower)
nohbgkgk-1,translumenal cells III (posterior-lower)
nohcfknb-1,translumenal cells III (posterior-lower)
nohdbaeh-1,translumenal cells III (posterior-lower)
nohigpbe-1,translumenal cells III (posterior-lower)
nohjloch-1,translumenal cells III (posterior-lower)
noiaghho-1,translumenal cells III (posterior-lower)
noiejchd-1,translumenal cells III (posterior-lower)
noigbbjh-1,translumenal cells III (posterior-lower)
noigmkfh-1,translumenal cells III (posterior-lower)
noikhlno-1,translumenal cells III (posterior-lower)
noinnkki-1,translumenal cells III (posterior-lower)
noiocdfe-1,translumenal cells III (posterior-lower)
nojcfeic-1,translumenal cells III (posterior-lower)
nojcgoke-1,translumenal cells III (posterior-lower)
nojmpadn-1,translumenal cells III (posterior-lower)
nojngkcm-1,translumenal cells III (posterior-lower)
nokbaoah-1,translumenal cells III (posterior-lower)
nokbmnmc-1,translumenal cells III (posterior-lower)
nokiphnf-1,translumenal cells III (posterior-lower)
nokkcbnc-1,translumenal cells III (posterior-lower)
nokmmpak-1,translumenal cells III (posterior-lower)
nolgfoaf-1,translumenal cells III (posterior-lower)
nolhgeoc-1,translumenal cells III (posterior-lower)
noomcibl-1,translumenal cells III (posterior-lower)
noomgicc-1,translumenal cells III (posterior-lower)
noonhpmd-1,translumenal cells III (posterior-lower)
nophneje-1,translumenal cells III (posterior-lower)
nopnhaeh-1,translumenal cells III (posterior-lower)
nopnkkba-1,translumenal cells III (posterior-lower)
npaddeah-1,translumenal cells III (posterior-lower)
npafclbk-1,translumenal cells III (posterior-lower)
npahmhoc-1,translumenal cells III (posterior-lower)
npajdnoc-1,translumenal cells III (posterior-lower)
npalohac-1,translumenal cells III (posterior-lower)
npamglge-1,translumenal cells III (posterior-lower)
npbghdcp-1,translumenal cells III (posterior-lower)
npbhllch-1,translumenal cells III (posterior-lower)
npbimopb-1,translumenal cells III (posterior-lower)
oanehglg-1,translumenal cells III (posterior-lower)
oanieckk-1,translumenal cells III (posterior-lower)
oaoenjai-1,translumenal cells III (posterior-lower)
oaofcnaa-1,translumenal cells III (posterior-lower)
oaognphn-1,translumenal cells III (posterior-lower)
oaohjaij-1,translumenal cells III (posterior-lower)
oaoiaeoh-1,translumenal cells III (posterior-lower)
oaoibbel-1,translumenal cells III (posterior-lower)
oaokloll-1,translumenal cells III (posterior-lower)
oapclick-1,translumenal cells III (posterior-lower)
oapdfckb-1,translumenal cells III (posterior-lower)
ocbmhjpc-1,translumenal cells III (posterior-lower)
ocnkblco-1,translumenal cells III (posterior-lower)
odfkkjjp-1,translumenal cells III (posterior-lower)
odohgafo-1,translumenal cells III (posterior-lower)
oeaehifn-1,translumenal cells III (posterior-lower)
oeajgflh-1,translumenal cells III (posterior-lower)
oecimmho-1,translumenal cells III (posterior-lower)
oeckajio-1,translumenal cells III (posterior-lower)
oeclhehg-1,translumenal cells III (posterior-lower)
oedcbdnf-1,translumenal cells III (posterior-lower)
oedfcnlk-1,translumenal cells III (posterior-lower)
oedhakpd-1,translumenal cells III (posterior-lower)
oedkmcbc-1,translumenal cells III (posterior-lower)
oedmgdje-1,translumenal cells III (posterior-lower)
oednkklo-1,translumenal cells III (posterior-lower)
oeehhoda-1,translumenal cells III (posterior-lower)
oeeifkha-1,translumenal cells III (posterior-lower)
oegbjofa-1,translumenal cells III (posterior-lower)
oeglnjfl-1,translumenal cells III (posterior-lower)
oehagckl-1,translumenal cells III (posterior-lower)
oeidkmja-1,translumenal cells III (posterior-lower)
oeigonlm-1,translumenal cells III (posterior-lower)
oeihifjj-1,translumenal cells III (posterior-lower)
oeiimnfk-1,translumenal cells III (posterior-lower)
oeijolfe-1,translumenal cells III (posterior-lower)
oeilldgd-1,translumenal cells III (posterior-lower)
oejagmid-1,translumenal cells III (posterior-lower)
oejbhgob-1,translumenal cells III (posterior-lower)
oejbikea-1,translumenal cells III (posterior-lower)
oejekmfj-1,translumenal cells III (posterior-lower)
oejepkjd-1,translumenal cells III (posterior-lower)
oejggcai-1,translumenal cells III (posterior-lower)
oejkmfkp-1,translumenal cells III (posterior-lower)
oejniohf-1,translumenal cells III (posterior-lower)
oejohegg-1,translumenal cells III (posterior-lower)
oejpnmhm-1,translumenal cells III (posterior-lower)
oekbekkb-1,translumenal cells III (posterior-lower)
oekbjelb-1,translumenal cells III (posterior-lower)
oeolbihe-1,translumenal cells III (posterior-lower)
ofnaohpn-1,translumenal cells III (posterior-lower)
ofnbhnbb-1,translumenal cells III (posterior-lower)
ofneaeam-1,translumenal cells III (posterior-lower)
ofnhnbff-1,translumenal cells III (posterior-lower)
ofnhpkle-1,translumenal cells III (posterior-lower)
ofnkhgbb-1,translumenal cells III (posterior-lower)
ofnmebfj-1,translumenal cells III (posterior-lower)
ofnnihck-1,translumenal cells III (posterior-lower)
ofoffebo-1,translumenal cells III (posterior-lower)
ofofjlkk-1,translumenal cells III (posterior-lower)
ofohepjf-1,translumenal cells III (posterior-lower)
ofohgohj-1,translumenal cells III (posterior-lower)
ofoidkab-1,translumenal cells III (posterior-lower)
ofoighih-1,translumenal cells III (posterior-lower)
ofojekpo-1,translumenal cells III (posterior-lower)
ofojipdh-1,translumenal cells III (posterior-lower)
ofonmoeb-1,translumenal cells III (posterior-lower)
ofpanlmm-1,translumenal cells III (posterior-lower)
ofpbbhka-1,translumenal cells III (posterior-lower)
ofpclcdm-1,translumenal cells III (posterior-lower)
ofpigkhp-1,translumenal cells III (posterior-lower)
ofpmcpej-1,translumenal cells III (posterior-lower)
ogafcaoo-1,translumenal cells III (posterior-lower)
ogafnifc-1,translumenal cells III (posterior-lower)
ogaiaoph-1,translumenal cells III (posterior-lower)
ogajaedo-1,translumenal cells III (posterior-lower)
ogajobjf-1,translumenal cells III (posterior-lower)
ogamebfe-1,translumenal cells III (posterior-lower)
ogfhfegi-1,translumenal cells III (posterior-lower)
ogfiolfb-1,translumenal cells III (posterior-lower)
oggapbgb-1,translumenal cells III (posterior-lower)
oggbdkjj-1,translumenal cells III (posterior-lower)
oggcbifc-1,translumenal cells III (posterior-lower)
oggdekom-1,translumenal cells III (posterior-lower)
oggdkncf-1,translumenal cells III (posterior-lower)
oggeanhh-1,translumenal cells III (posterior-lower)
oggfabpa-1,translumenal cells III (posterior-lower)
ogggekmb-1,translumenal cells III (posterior-lower)
ogggfjba-1,translumenal cells III (posterior-lower)
ogggkbjl-1,translumenal cells III (posterior-lower)
oggidgpg-1,translumenal cells III (posterior-lower)
oggpiifl-1,translumenal cells III (posterior-lower)
oghbfcme-1,translumenal cells III (posterior-lower)
oghdanjo-1,translumenal cells III (posterior-lower)
oghemfoi-1,translumenal cells III (posterior-lower)
oghjkfna-1,translumenal cells III (posterior-lower)
ogicfeck-1,translumenal cells III (posterior-lower)
ogickkan-1,translumenal cells III (posterior-lower)
ogigbgfc-1,translumenal cells III (posterior-lower)
ogihkjmj-1,translumenal cells III (posterior-lower)
ogijmggd-1,translumenal cells III (posterior-lower)
oginapol-1,translumenal cells III (posterior-lower)
ogiphajl-1,translumenal cells III (posterior-lower)
ogjbhmal-1,translumenal cells III (posterior-lower)
ogjepede-1,translumenal cells III (posterior-lower)
ogjgcnao-1,translumenal cells III (posterior-lower)
ogjjeodh-1,translumenal cells III (posterior-lower)
ogjjgpab-1,translumenal cells III (posterior-lower)
ogjkbiee-1,translumenal cells III (posterior-lower)
ogkpdoai-1,translumenal cells III (posterior-lower)
ogladgli-1,translumenal cells III (posterior-lower)
oglbimon-1,translumenal cells III (posterior-lower)
oglbkjhk-1,translumenal cells III (posterior-lower)
oglkcpmj-1,translumenal cells III (posterior-lower)
ogmdddbk-1,translumenal cells III (posterior-lower)
ogmhjhbm-1,translumenal cells III (posterior-lower)
ogmicihl-1,translumenal cells III (posterior-lower)
ogmigkaa-1,translumenal cells III (posterior-lower)
ogmihnia-1,translumenal cells III (posterior-lower)
ognidkhm-1,translumenal cells III (posterior-lower)
ognngbfj-1,translumenal cells III (posterior-lower)
ohkmlckc-1,translumenal cells III (posterior-lower)
ohkpmaei-1,translumenal cells III (posterior-lower)
ohlbnigi-1,translumenal cells III (posterior-lower)
ohlgcabf-1,translumenal cells III (posterior-lower)
ohlidojp-1,translumenal cells III (posterior-lower)
ohlijlob-1,translumenal cells III (posterior-lower)
